7.196848779016981057e-01,7.131284873627906640e-01,7.630337453766424805e-01,7.935888396414632062e-01,8.277752856074918064e-01,8.331476422152178651e-01,8.557857778309665431e-01,8.689525693374297033e-01,9.006974273181880264e-01,9.101459068309362133e-01,9.294252525470613202e-01,9.103032387839944395e-01,9.007554694922519367e-01,8.952962476405860182e-01,8.894803177716779086e-01,8.698506161361837519e-01,8.619764732521448813e-01,8.343300306261903776e-01,8.059707636780510942e-01,7.791100406277208235e-01,7.582630124587563802e-01,7.296647020718857179e-01,6.995558445578056173e-01,6.680285453622486491e-01,6.537962732137914124e-01,6.066960220662167558e-01,5.770965882453482632e-01,5.100681045683056469e-01
7.459577715508203255e-01,7.320429802770976879e-01,7.827218221652926244e-01,8.050790679414250306e-01,8.409782515358343868e-01,8.498918839270156456e-01,8.646750258889650542e-01,8.746993997273704302e-01,8.924579008206523500e-01,8.947822377438402475e-01,9.018220157858041208e-01,9.316630455600687366e-01,9.121695670784302212e-01,8.983331019101341575e-01,8.849765910064996133e-01,8.551714079163597049e-01,8.575129689971118241e-01,8.268362705346939956e-01,7.982442396881180846e-01,7.702005129081050949e-01,7.457149352181838831e-01,7.146432030799296786e-01,6.835794366381549025e-01,6.520621902093787225e-01,6.332208223518375201e-01,5.870103049670502005e-01,5.557241708353775067e-01,4.867675128219620118e-01
7.422570536409133224e-01,7.364378926747866538e-01,7.836868686991249611e-01,8.033828967861578185e-01,8.359973033683665289e-01,8.432950151802897087e-01,8.626368975071982970e-01,8.715060805909626840e-01,8.967439674235394564e-01,8.975825190215491745e-01,9.045642155207642698e-01,9.237302486131877544e-01,9.206982980075961720e-01,9.085995811031658542e-01,8.956936265177752876e-01,8.705473849586106150e-01,8.660549575946452361e-01,8.386219356716604345e-01,8.079100136924648456e-01,7.802628760417760212e-01,7.545168899086217573e-01,7.244854118687450439e-01,6.935474080850058121e-01,6.627837897291951608e-01,6.427056865989035916e-01,5.960514167756868487e-01,5.634762166890703305e-01,4.908507311648191429e-01
7.159842433372541892e-01,7.139202087764920934e-01,7.617276765112398484e-01,7.836177311779822796e-01,8.126999555677403286e-01,8.163194177738691826e-01,8.383959801633394937e-01,8.521462161752434428e-01,8.872141502427116633e-01,8.879155042916028195e-01,8.955661707236416413e-01,9.089494846982636433e-01,9.086976293260954352e-01,9.199286497839792576e-01,9.140024877702087602e-01,8.929038240132194382e-01,8.832951200682889192e-01,8.566972365008034274e-01,8.238878043051944822e-01,7.967017671343837870e-01,7.710062799280270607e-01,7.418135706414361596e-01,7.107115716506878789e-01,6.806567644346787072e-01,6.625298542909544564e-01,6.151540984812629009e-01,5.834993581367086124e-01,5.095268536761843325e-01
6.735700336586603054e-01,6.791904609903761658e-01,7.248133202163756783e-01,7.480076780816234949e-01,7.768092748051979024e-01,7.784019051216907181e-01,8.092931515124351938e-01,8.297265306846907107e-01,8.686895254645899955e-01,8.650925274914161855e-01,8.736487105216681481e-01,8.813897923391348366e-01,8.832346782288287290e-01,9.044151241415844256e-01,9.263376029414396307e-01,9.078401560791679037e-01,8.902794207695823303e-01,8.687653485339834614e-01,8.334993498327094574e-01,8.104056048155841019e-01,7.884405932447109411e-01,7.636180529255451876e-01,7.342812673031999804e-01,7.064476457860429104e-01,6.995725713812226410e-01,6.540109944544733045e-01,6.254047398598083785e-01,5.677941813288647221e-01
6.398742219835711342e-01,6.473603176928325320e-01,6.930615656426082349e-01,7.179385388836797555e-01,7.445522161084392465e-01,7.448170405465818211e-01,7.765561714560964557e-01,8.011505186655856203e-01,8.450096423079441754e-01,8.416692668432593782e-01,8.568845377311414824e-01,8.537199801836001800e-01,8.615130833246970044e-01,8.878659200226486359e-01,9.136358959497370424e-01,9.204305410454555192e-01,8.907251088254871663e-01,8.748354479713668086e-01,8.413267303710908473e-01,8.206837880883136593e-01,7.975122155462600615e-01,7.731687384725659529e-01,7.429716629000856498e-01,7.154607805389777697e-01,7.091229823879166005e-01,6.629266559935907965e-01,6.345528871921966019e-01,5.748406507477092919e-01
6.701563805968590026e-01,6.653539083774335783e-01,7.106194428162744270e-01,7.402087701534804109e-01,7.690744343420855555e-01,7.673861604840018780e-01,7.923724891260188752e-01,8.053419969486173002e-01,8.480187946398398680e-01,8.520194112363911332e-01,8.631200067105699869e-01,8.668603619311507913e-01,8.667451768319425209e-01,8.841280192699522145e-01,9.016252985772327255e-01,8.978881010064792001e-01,9.201167119245051706e-01,8.942394393481410964e-01,8.683355662033904743e-01,8.450424302569951029e-01,8.180050730305756801e-01,7.910380030236817683e-01,7.577719929840084356e-01,7.281650332261432323e-01,7.107134517687284658e-01,6.635998851750483096e-01,6.346750587307814495e-01,5.589582117726716870e-01
6.375865311229801380e-01,6.356912943510929503e-01,6.760048393524813459e-01,7.058415748951889501e-01,7.344428396476987420e-01,7.305466509007472187e-01,7.614731570860727716e-01,7.735085928371813191e-01,8.153519738118197857e-01,8.190933780222964256e-01,8.289922313677958732e-01,8.289516158464057538e-01,8.312186746566702089e-01,8.518027000230222745e-01,8.769088607960269233e-01,8.782910357775787213e-01,8.919521985526960295e-01,9.075655814980868596e-01,8.766269039631811033e-01,8.583947607359471155e-01,8.328728196403054618e-01,8.067347942964364638e-01,7.739477621652516293e-01,7.427638529463526096e-01,7.260525373970614371e-01,6.747713901061067610e-01,6.479244548035461015e-01,5.578564692382950163e-01
6.395468065191565188e-01,6.347136753109137164e-01,6.677943851430728772e-01,7.026291876411800974e-01,7.269390240100070955e-01,7.195139389015101639e-01,7.458122786819363359e-01,7.512136142966590047e-01,7.927389530004137486e-01,7.989423940653688216e-01,8.104697894602378438e-01,8.086086653869402063e-01,8.073661999825202384e-01,8.246416813025531090e-01,8.472230563921515634e-01,8.481618644331362367e-01,8.699865041069522187e-01,8.803829587846686566e-01,8.937884559995078471e-01,8.666057983942836440e-01,8.379959128093561471e-01,8.106394484618635321e-01,7.773111940839295686e-01,7.453502410488228591e-01,7.229967537665694666e-01,6.740350575360436469e-01,6.464667759451018236e-01,5.600601674890778314e-01
6.152274738662433240e-01,6.122398298825384444e-01,6.437696500554730417e-01,6.723741015124795606e-01,6.997736348030706433e-01,6.921774100960610410e-01,7.200767381470519757e-01,7.271180329980625467e-01,7.677281527078452239e-01,7.706099235542378523e-01,7.800936481176078408e-01,7.771448483330953838e-01,7.766429397328286077e-01,7.954665525423947336e-01,8.211973802893887120e-01,8.225923302003795845e-01,8.441967838328274798e-01,8.585361185134975370e-01,8.666514931645488140e-01,8.754780077704579222e-01,8.476185099357117503e-01,8.272561417776518322e-01,7.965247167425311137e-01,7.654484654003769206e-01,7.419259603100837319e-01,6.928189535297316626e-01,6.634479401032046253e-01,5.992904260455357290e-01
5.816139947468749183e-01,5.852866711669729716e-01,6.130008228976365769e-01,6.397704113008015891e-01,6.635798250536713017e-01,6.552834305938580739e-01,6.871398566642548111e-01,6.930505323633061598e-01,7.391843598228792223e-01,7.408352263089846845e-01,7.478070270491459226e-01,7.391597067233537377e-01,7.412064198590364583e-01,7.632059229607293105e-01,7.907998647778784473e-01,7.931735212538704172e-01,8.146744160159531400e-01,8.316665305162728172e-01,8.394332506831037044e-01,8.470080090324628719e-01,8.470353892460572576e-01,8.289754262223471004e-01,8.010974250882678671e-01,7.702816114360881983e-01,7.454656125544115719e-01,6.963252855327487501e-01,6.691542675887031111e-01,5.847733041043478019e-01
5.558488408972902528e-01,5.653511815562245468e-01,5.844907785718393978e-01,6.045136155850983073e-01,6.226934050613730509e-01,6.112304077764576515e-01,6.433660664970970444e-01,6.444059656033366279e-01,6.930437807759988189e-01,6.941248886402365814e-01,6.965034296543336501e-01,6.829895224168324175e-01,6.873047903618032528e-01,7.084817414113879774e-01,7.339886125591594812e-01,7.372736766122240937e-01,7.627963219356738156e-01,7.806075858910587195e-01,7.912585369985467576e-01,8.036686664566657923e-01,8.086629149598216770e-01,8.208134879519413118e-01,7.959034273206175847e-01,7.642181605147418955e-01,7.358395370777888189e-01,6.887325798000277777e-01,6.592815390016395494e-01,5.555985005627082085e-01
5.191559194328410065e-01,5.314871085429182518e-01,5.469359156744862949e-01,5.638288490849150403e-01,5.774237354484472728e-01,5.639448179915276249e-01,5.955335852959736664e-01,5.949054583835914345e-01,6.476332939640822017e-01,6.459459782460735822e-01,6.470943552118495479e-01,6.303946353450879947e-01,6.351258508841516326e-01,6.568155893579651350e-01,6.838712765691553619e-01,6.862355650697210541e-01,7.113553079480616770e-01,7.254149455408190894e-01,7.381345748938124007e-01,7.526312369024779070e-01,7.585905970943587207e-01,7.728795660732507011e-01,7.662620923607889045e-01,7.342335691195671643e-01,7.061422447328300489e-01,6.623506774754663873e-01,6.339024038748547474e-01,5.547968804648915064e-01
5.210091401424478130e-01,5.376470150862427966e-01,5.507337491524995077e-01,5.636576213165537252e-01,5.758811081278470967e-01,5.622506039768638830e-01,5.940306592554581711e-01,5.931092761222760412e-01,6.451408733714582011e-01,6.436338208198848498e-01,6.422659356646643891e-01,6.244733389558034808e-01,6.303509325459163426e-01,6.522196158673392308e-01,6.795791186854756027e-01,6.806490506777876925e-01,7.037629425480540490e-01,7.175167553227186357e-01,7.308804117708148640e-01,7.451810430726978352e-01,7.489221748027764525e-01,7.599413944817603461e-01,7.527620166911750399e-01,7.346963852048864485e-01,7.061960187673764766e-01,6.646789619706833241e-01,6.337820246700531790e-01,5.547474105843035463e-01
5.045203725292163321e-01,5.245379760558325222e-01,5.374012653208294354e-01,5.490491396591659079e-01,5.606255096075751787e-01,5.462344750997918386e-01,5.803219385810929332e-01,5.823099660881333461e-01,6.349085218170368305e-01,6.317644949339489280e-01,6.306153251510435709e-01,6.104209631095642852e-01,6.171479951456813051e-01,6.412860164981732947e-01,6.727049244738334544e-01,6.730265347148209898e-01,6.916903807512825297e-01,7.029021735547172911e-01,7.158606478165430165e-01,7.296993137893836856e-01,7.344280936025071593e-01,7.487827257091668187e-01,7.416552403329956800e-01,7.250830223625425175e-01,7.127617342068937045e-01,6.753760115091719252e-01,6.437059594423564235e-01,5.751947039981823995e-01
4.950104308348877158e-01,5.157670505855718179e-01,5.271363572551658327e-01,5.357770967176651578e-01,5.475367942271116561e-01,5.310991645507008307e-01,5.669114004768706083e-01,5.688770505885119011e-01,6.208869706600961269e-01,6.204883862766533698e-01,6.155284500447734120e-01,5.939075642792158716e-01,6.000227631019897645e-01,6.235656380326299875e-01,6.533871061639771050e-01,6.496168813304729062e-01,6.706168451862741797e-01,6.789339648073232647e-01,6.925228017419178261e-01,7.030845927590342326e-01,7.078325806296682510e-01,7.252057627081992530e-01,7.192042390990717182e-01,7.032836370855423125e-01,6.867811147068180189e-01,6.634147677067825377e-01,6.326633188327427382e-01,5.534286824813690053e-01
4.590678046753274288e-01,4.838253106619868071e-01,4.938174538849024464e-01,5.034149242718493067e-01,5.157650132540758658e-01,5.003169645179844638e-01,5.365487836489856166e-01,5.421867712742149958e-01,5.943812547819303793e-01,5.933081948565610553e-01,5.903960268933901023e-01,5.659244100712378378e-01,5.743026229767578261e-01,5.997153515461254303e-01,6.309069772697968315e-01,6.293578134485693365e-01,6.497741741524251102e-01,6.570948439313845091e-01,6.711270552503446618e-01,6.814432335638462845e-01,6.862918154284852745e-01,7.023402457687447642e-01,6.966570981574264909e-01,6.835895434076642019e-01,6.649860282552403357e-01,6.423798549589100348e-01,6.217293128056922136e-01,5.477692717891866625e-01
3.416202122214888615e-01,3.787937722950913688e-01,3.918704100863270035e-01,3.807485130112142069e-01,3.910476417247580883e-01,3.845927999925504714e-01,4.130258889704870873e-01,4.282570143720113576e-01,4.686388263277656008e-01,4.479247793212144946e-01,4.632497317539837067e-01,4.463580065349415094e-01,4.571690089428946946e-01,4.791729964706941125e-01,5.046866236286877694e-01,4.978969398168945903e-01,4.873260708807710118e-01,4.764003209527150062e-01,4.825642931878126318e-01,5.125728555417394805e-01,5.024989569578633963e-01,5.038159035970166677e-01,5.083923154149052603e-01,5.014480094954647527e-01,5.037103172655648109e-01,5.017299919883553283e-01,4.694976938942982403e-01,8.541567370862200859e-01
